X	fragments	sample
29x21	53016	Breast_BM01
8x67	6798	Breast_BM01
68x35	18033	Breast_BM01
65x18	11525	Breast_BM01
12x7	18937	Breast_BM01
15x33	154627	Breast_BM01
17x62	7537	Breast_BM01
56x64	6278	Breast_BM01
11x56	12543	Breast_BM01
37x1	307334	Breast_BM01
28x67	8412	Breast_BM01
22x21	33185	Breast_BM01
8x43	19267	Breast_BM01
43x2	65021	Breast_BM01
45x29	36696	Breast_BM01
49x69	7031	Breast_BM01
9x5	30947	Breast_BM01
15x4	21765	Breast_BM01
24x15	15530	Breast_BM01
9x54	16117	Breast_BM01
33x46	31817	Breast_BM01
32x34	35211	Breast_BM01
58x24	17705	Breast_BM01
7x28	18245	Breast_BM01
29x58	16657	Breast_BM01
64x58	21231	Breast_BM01
22x62	7363	Breast_BM01
24x17	15865	Breast_BM01
42x34	32099	Breast_BM01
72x40	31124	Breast_BM01
25x17	26977	Breast_BM01
27x5	33988	Breast_BM01
50x21	44149	Breast_BM01
67x22	35190	Breast_BM01
23x36	41520	Breast_BM01
43x39	42002	Breast_BM01
19x39	20542	Breast_BM01
1x39	44236	Breast_BM01
32x28	21388	Breast_BM01
72x15	42673	Breast_BM01
16x42	14893	Breast_BM01
32x56	8707	Breast_BM01
70x32	19508	Breast_BM01
35x13	8858	Breast_BM01
45x9	20014	Breast_BM01
17x10	24467	Breast_BM01
13x32	48797	Breast_BM01
36x23	2883	Breast_BM01
44x63	8338	Breast_BM01
60x20	18521	Breast_BM01
57x30	22379	Breast_BM01
51x47	20860	Breast_BM01
17x5	52618	Breast_BM01
42x28	21366	Breast_BM01
4x25	22238	Breast_BM01
48x29	45623	Breast_BM01
27x72	1779	Breast_BM01
64x15	12890	Breast_BM01
49x26	34743	Breast_BM01
47x52	7629	Breast_BM01
23x71	10153	Breast_BM01
21x51	9213	Breast_BM01
3x59	11820	Breast_BM01
44x8	18767	Breast_BM01
66x52	7419	Breast_BM01
23x23	31202	Breast_BM01
34x10	27534	Breast_BM01
10x48	23912	Breast_BM01
41x55	19607	Breast_BM01
43x34	34441	Breast_BM01
42x12	54519	Breast_BM01
58x21	50967	Breast_BM01
4x26	21918	Breast_BM01
49x23	16142	Breast_BM01
67x17	12292	Breast_BM01
48x71	12607	Breast_BM01
36x10	3945	Breast_BM01
43x59	12932	Breast_BM01
15x59	9912	Breast_BM01
21x14	46622	Breast_BM01
14x5	24333	Breast_BM01
25x10	59573	Breast_BM01
23x29	38660	Breast_BM01
24x12	16252	Breast_BM01
31x62	6784	Breast_BM01
33x63	6416	Breast_BM01
41x51	12385	Breast_BM01
60x28	16111	Breast_BM01
30x34	44076	Breast_BM01
60x29	24772	Breast_BM01
13x45	25935	Breast_BM01
18x39	21710	Breast_BM01
30x25	24516	Breast_BM01
36x11	5240	Breast_BM01
64x43	42669	Breast_BM01
36x14	2674	Breast_BM01
37x51	34087	Breast_BM01
34x4	21361	Breast_BM01
48x66	8552	Breast_BM01
39x27	51062	Breast_BM01
68x43	39275	Breast_BM01
54x40	23315	Breast_BM01
41x34	36822	Breast_BM01
2x51	13823	Breast_BM01
32x38	20161	Breast_BM01
63x25	22666	Breast_BM01
27x30	23306	Breast_BM01
7x64	8347	Breast_BM01
41x14	31648	Breast_BM01
31x11	21978	Breast_BM01
56x41	16661	Breast_BM01
42x42	28479	Breast_BM01
43x67	10794	Breast_BM01
65x49	6873	Breast_BM01
9x51	9479	Breast_BM01
15x13	16065	Breast_BM01
4x65	4351	Breast_BM01
36x36	3592	Breast_BM01
5x59	18019	Breast_BM01
61x51	8405	Breast_BM01
61x71	4671	Breast_BM01
15x53	8406	Breast_BM01
51x46	20336	Breast_BM01
67x32	16163	Breast_BM01
56x63	9444	Breast_BM01
17x41	16978	Breast_BM01
30x47	36504	Breast_BM01
50x47	21216	Breast_BM01
32x45	27089	Breast_BM01
59x38	29929	Breast_BM01
12x52	5771	Breast_BM01
68x53	11162	Breast_BM01
22x5	40920	Breast_BM01
70x48	21248	Breast_BM01
26x72	2030	Breast_BM01
28x47	24757	Breast_BM01
42x14	42917	Breast_BM01
9x43	27352	Breast_BM01
10x4	14157	Breast_BM01
13x69	14687	Breast_BM01
20x40	21062	Breast_BM01
22x47	23622	Breast_BM01
65x59	15616	Breast_BM01
39x32	80369	Breast_BM01
61x36	23649	Breast_BM01
3x35	41514	Breast_BM01
40x56	27441	Breast_BM01
43x10	36105	Breast_BM01
66x62	5155	Breast_BM01
70x1	31388	Breast_BM01
32x40	27453	Breast_BM01
39x3	121428	Breast_BM01
48x19	43412	Breast_BM01
1x17	102532	Breast_BM01
55x34	28342	Breast_BM01
26x53	9741	Breast_BM01
43x48	51510	Breast_BM01
11x37	21793	Breast_BM01
53x30	25084	Breast_BM01
60x23	16399	Breast_BM01
46x25	33110	Breast_BM01
60x55	13514	Breast_BM01
5x45	27978	Breast_BM01
62x61	4879	Breast_BM01
28x27	28358	Breast_BM01
35x1	34197	Breast_BM01
33x70	7566	Breast_BM01
19x72	2905	Breast_BM01
43x41	26471	Breast_BM01
4x28	17122	Breast_BM01
15x42	20280	Breast_BM01
17x57	9821	Breast_BM01
3x45	33770	Breast_BM01
28x17	15491	Breast_BM01
64x48	24360	Breast_BM01
14x54	8901	Breast_BM01
66x56	11639	Breast_BM01
60x63	5962	Breast_BM01
1x27	59995	Breast_BM01
61x23	12127	Breast_BM01
67x44	27091	Breast_BM01
34x70	6111	Breast_BM01
13x4	16547	Breast_BM01
15x36	24459	Breast_BM01
70x41	33073	Breast_BM01
5x7	30982	Breast_BM01
66x25	18840	Breast_BM01
37x53	56532	Breast_BM01
48x52	8555	Breast_BM01
47x47	42697	Breast_BM01
50x17	26705	Breast_BM01
68x46	25110	Breast_BM01
31x17	21102	Breast_BM01
17x49	13107	Breast_BM01
22x26	22395	Breast_BM01
50x67	7541	Breast_BM01
57x24	17805	Breast_BM01
33x50	28937	Breast_BM01
50x15	11122	Breast_BM01
51x23	17468	Breast_BM01
63x52	9199	Breast_BM01
31x19	23964	Breast_BM01
53x38	31789	Breast_BM01
9x6	65174	Breast_BM01
29x4	23578	Breast_BM01
13x56	12551	Breast_BM01
31x67	8503	Breast_BM01
2x12	49052	Breast_BM01
4x60	8829	Breast_BM01
61x14	14886	Breast_BM01
43x7	20168	Breast_BM01
34x6	44266	Breast_BM01
43x3	102636	Breast_BM01
48x49	8146	Breast_BM01
23x57	10768	Breast_BM01
50x39	30099	Breast_BM01
37x46	108994	Breast_BM01
3x38	27286	Breast_BM01
28x18	20478	Breast_BM01
39x23	60290	Breast_BM01
38x64	23392	Breast_BM01
58x63	6489	Breast_BM01
49x40	30409	Breast_BM01
10x56	11716	Breast_BM01
59x33	49357	Breast_BM01
58x16	20140	Breast_BM01
54x17	16261	Breast_BM01
22x56	9929	Breast_BM01
54x29	30266	Breast_BM01
65x54	7887	Breast_BM01
10x51	8853	Breast_BM01
32x71	5574	Breast_BM01
5x61	11590	Breast_BM01
70x20	17311	Breast_BM01
20x69	11937	Breast_BM01
39x15	28243	Breast_BM01
49x51	7703	Breast_BM01
58x72	5840	Breast_BM01
61x15	6749	Breast_BM01
58x12	22196	Breast_BM01
30x15	16229	Breast_BM01
2x1	52633	Breast_BM01
1x5	188781	Breast_BM01
25x43	27221	Breast_BM01
44x16	28937	Breast_BM01
5x31	30581	Breast_BM01
39x38	84978	Breast_BM01
2x32	63264	Breast_BM01
20x20	33659	Breast_BM01
32x16	18566	Breast_BM01
17x68	12608	Breast_BM01
42x1	115220	Breast_BM01
42x49	16894	Breast_BM01
52x35	29439	Breast_BM01
56x43	19607	Breast_BM01
3x47	34890	Breast_BM01
12x66	6288	Breast_BM01
28x48	35636	Breast_BM01
39x48	118221	Breast_BM01
41x54	16097	Breast_BM01
24x3	44628	Breast_BM01
59x71	5897	Breast_BM01
63x58	18228	Breast_BM01
27x34	32461	Breast_BM01
68x56	17260	Breast_BM01
12x42	18649	Breast_BM01
12x32	19646	Breast_BM01
2x34	79105	Breast_BM01
50x31	24329	Breast_BM01
27x47	20061	Breast_BM01
35x20	15750	Breast_BM01
9x48	27714	Breast_BM01
60x42	16322	Breast_BM01
16x30	21140	Breast_BM01
23x20	39229	Breast_BM01
23x63	7849	Breast_BM01
54x54	7479	Breast_BM01
72x34	29725	Breast_BM01
26x70	5661	Breast_BM01
8x37	17065	Breast_BM01
55x61	4305	Breast_BM01
7x50	33764	Breast_BM01
30x71	7594	Breast_BM01
14x45	19534	Breast_BM01
23x41	30840	Breast_BM01
32x23	21286	Breast_BM01
29x16	22457	Breast_BM01
23x27	25725	Breast_BM01
2x11	58955	Breast_BM01
2x47	44032	Breast_BM01
43x30	33887	Breast_BM01
36x62	1234	Breast_BM01
20x29	15612	Breast_BM01
4x58	13134	Breast_BM01
58x39	31280	Breast_BM01
48x21	30415	Breast_BM01
31x29	41650	Breast_BM01
22x16	28091	Breast_BM01
34x34	39402	Breast_BM01
47x57	11211	Breast_BM01
53x72	5539	Breast_BM01
61x56	8945	Breast_BM01
22x27	19166	Breast_BM01
49x44	24927	Breast_BM01
19x30	26908	Breast_BM01
67x33	31406	Breast_BM01
46x53	10406	Breast_BM01
15x39	19557	Breast_BM01
14x43	19606	Breast_BM01
33x47	33306	Breast_BM01
34x35	32637	Breast_BM01
22x39	30070	Breast_BM01
51x65	7359	Breast_BM01
15x61	5751	Breast_BM01
29x27	43284	Breast_BM01
9x29	37489	Breast_BM01
13x52	10721	Breast_BM01
24x51	7273	Breast_BM01
31x32	29574	Breast_BM01
34x30	20601	Breast_BM01
50x34	36965	Breast_BM01
24x2	14060	Breast_BM01
60x65	5262	Breast_BM01
24x22	22064	Breast_BM01
17x64	7155	Breast_BM01
28x45	24301	Breast_BM01
9x52	9013	Breast_BM01
64x50	25474	Breast_BM01
63x64	7147	Breast_BM01
68x63	3343	Breast_BM01
63x34	27212	Breast_BM01
26x3	61331	Breast_BM01
40x28	39796	Breast_BM01
45x71	14828	Breast_BM01
49x45	28745	Breast_BM01
39x61	19805	Breast_BM01
2x44	33730	Breast_BM01
56x26	17309	Breast_BM01
55x65	5419	Breast_BM01
64x35	38373	Breast_BM01
30x24	22302	Breast_BM01
64x49	6619	Breast_BM01
45x20	18894	Breast_BM01
65x55	9166	Breast_BM01
41x57	9521	Breast_BM01
65x43	28333	Breast_BM01
56x50	22380	Breast_BM01
33x60	8114	Breast_BM01
56x72	3437	Breast_BM01
28x49	9269	Breast_BM01
5x55	13537	Breast_BM01
20x39	22554	Breast_BM01
67x48	54759	Breast_BM01
21x31	33951	Breast_BM01
1x35	90110	Breast_BM01
12x54	8643	Breast_BM01
26x48	29045	Breast_BM01
36x60	1102	Breast_BM01
51x71	7084	Breast_BM01
17x67	8135	Breast_BM01
47x68	8015	Breast_BM01
47x41	26236	Breast_BM01
23x26	30517	Breast_BM01
44x48	35987	Breast_BM01
10x50	27259	Breast_BM01
20x50	18577	Breast_BM01
57x13	14469	Breast_BM01
1x54	28056	Breast_BM01
24x60	7111	Breast_BM01
11x57	15551	Breast_BM01
30x52	16172	Breast_BM01
60x56	9564	Breast_BM01
46x70	7230	Breast_BM01
51x69	6989	Breast_BM01
33x17	33479	Breast_BM01
22x66	8056	Breast_BM01
20x52	7469	Breast_BM01
41x49	13416	Breast_BM01
66x45	38169	Breast_BM01
60x44	20211	Breast_BM01
5x66	8709	Breast_BM01
33x61	5971	Breast_BM01
36x31	3867	Breast_BM01
20x16	14926	Breast_BM01
3x62	8442	Breast_BM01
7x38	22253	Breast_BM01
6x33	95585	Breast_BM01
32x2	15930	Breast_BM01
9x36	20735	Breast_BM01
52x31	37126	Breast_BM01
38x47	80477	Breast_BM01
24x57	7459	Breast_BM01
62x48	15521	Breast_BM01
51x34	34427	Breast_BM01
5x43	33428	Breast_BM01
3x50	35263	Breast_BM01
40x19	57042	Breast_BM01
29x12	27404	Breast_BM01
11x52	8515	Breast_BM01
4x59	9951	Breast_BM01
11x4	14822	Breast_BM01
54x13	15754	Breast_BM01
40x26	52672	Breast_BM01
56x53	6470	Breast_BM01
44x54	18948	Breast_BM01
34x54	19811	Breast_BM01
32x63	5626	Breast_BM01
3x64	14375	Breast_BM01
68x58	8820	Breast_BM01
46x68	8946	Breast_BM01
42x32	35788	Breast_BM01
49x58	12512	Breast_BM01
39x43	81320	Breast_BM01
51x16	25524	Breast_BM01
44x33	94342	Breast_BM01
70x4	54989	Breast_BM01
23x9	30547	Breast_BM01
37x2	113906	Breast_BM01
19x17	16103	Breast_BM01
21x43	26637	Breast_BM01
52x22	38038	Breast_BM01
23x6	54059	Breast_BM01
48x46	42466	Breast_BM01
67x18	16255	Breast_BM01
54x59	8784	Breast_BM01
59x25	24523	Breast_BM01
35x29	41723	Breast_BM01
22x37	36226	Breast_BM01
45x12	28012	Breast_BM01
60x48	20185	Breast_BM01
32x43	22200	Breast_BM01
53x16	23828	Breast_BM01
30x68	14340	Breast_BM01
49x17	25136	Breast_BM01
40x18	64657	Breast_BM01
56x29	28621	Breast_BM01
12x39	17982	Breast_BM01
64x22	33884	Breast_BM01
35x55	6644	Breast_BM01
28x39	27067	Breast_BM01
65x22	24016	Breast_BM01
53x60	5837	Breast_BM01
2x55	17175	Breast_BM01
60x37	36229	Breast_BM01
49x35	31587	Breast_BM01
19x36	27897	Breast_BM01
28x64	8202	Breast_BM01
38x70	18725	Breast_BM01
66x65	2797	Breast_BM01
6x56	15363	Breast_BM01
21x21	28375	Breast_BM01
47x35	39043	Breast_BM01
67x30	13186	Breast_BM01
52x10	12910	Breast_BM01
29x23	41640	Breast_BM01
22x61	6013	Breast_BM01
27x55	13008	Breast_BM01
8x28	13995	Breast_BM01
58x51	8774	Breast_BM01
49x18	35677	Breast_BM01
46x9	19471	Breast_BM01
61x47	12653	Breast_BM01
17x61	6471	Breast_BM01
32x65	6263	Breast_BM01
31x35	29871	Breast_BM01
58x32	24569	Breast_BM01
7x46	20633	Breast_BM01
44x18	39882	Breast_BM01
72x46	42423	Breast_BM01
70x35	19457	Breast_BM01
8x33	112119	Breast_BM01
53x44	10463	Breast_BM01
6x36	29175	Breast_BM01
5x5	41516	Breast_BM01
52x61	8832	Breast_BM01
53x61	5081	Breast_BM01
28x51	10047	Breast_BM01
49x56	15567	Breast_BM01
57x55	15595	Breast_BM01
45x36	24118	Breast_BM01
28x19	22332	Breast_BM01
3x24	28779	Breast_BM01
19x68	13976	Breast_BM01
27x48	31117	Breast_BM01
67x69	5259	Breast_BM01
61x61	6211	Breast_BM01
26x68	12224	Breast_BM01
32x5	17648	Breast_BM01
43x29	39316	Breast_BM01
72x38	21266	Breast_BM01
24x41	20548	Breast_BM01
11x35	28655	Breast_BM01
63x16	21420	Breast_BM01
47x27	24362	Breast_BM01
30x40	38482	Breast_BM01
19x61	6382	Breast_BM01
67x49	8638	Breast_BM01
56x30	29788	Breast_BM01
39x54	43189	Breast_BM01
66x40	13124	Breast_BM01
20x30	25326	Breast_BM01
42x63	9888	Breast_BM01
50x29	49740	Breast_BM01
8x63	6355	Breast_BM01
23x39	39207	Breast_BM01
19x48	34759	Breast_BM01
40x66	16892	Breast_BM01
41x4	24459	Breast_BM01
34x59	8630	Breast_BM01
37x50	62973	Breast_BM01
55x62	5652	Breast_BM01
34x19	35554	Breast_BM01
41x52	14909	Breast_BM01
52x27	29399	Breast_BM01
42x43	35589	Breast_BM01
41x56	14041	Breast_BM01
39x58	38515	Breast_BM01
70x31	19047	Breast_BM01
7x57	16599	Breast_BM01
4x6	29486	Breast_BM01
62x54	7668	Breast_BM01
7x65	5980	Breast_BM01
39x59	24745	Breast_BM01
17x1	109264	Breast_BM01
21x59	12278	Breast_BM01
57x28	15539	Breast_BM01
8x59	12518	Breast_BM01
32x37	22664	Breast_BM01
16x49	8958	Breast_BM01
22x50	20374	Breast_BM01
22x30	26132	Breast_BM01
27x25	18580	Breast_BM01
27x58	11433	Breast_BM01
52x38	53716	Breast_BM01
26x18	17688	Breast_BM01
65x46	29361	Breast_BM01
34x20	43656	Breast_BM01
9x53	11314	Breast_BM01
49x16	39268	Breast_BM01
28x10	27340	Breast_BM01
3x63	13187	Breast_BM01
30x65	8059	Breast_BM01
46x40	32414	Breast_BM01
37x26	114446	Breast_BM01
9x4	20962	Breast_BM01
2x10	47435	Breast_BM01
27x57	7771	Breast_BM01
49x70	7778	Breast_BM01
59x26	16085	Breast_BM01
42x58	15387	Breast_BM01
63x41	17470	Breast_BM01
32x24	16622	Breast_BM01
18x54	10400	Breast_BM01
14x15	14593	Breast_BM01
31x34	37760	Breast_BM01
58x66	7929	Breast_BM01
17x15	16138	Breast_BM01
12x60	5271	Breast_BM01
12x1	21874	Breast_BM01
52x52	11621	Breast_BM01
56x36	11740	Breast_BM01
62x33	56570	Breast_BM01
45x26	24764	Breast_BM01
11x49	12324	Breast_BM01
3x65	5135	Breast_BM01
58x48	26068	Breast_BM01
52x36	19903	Breast_BM01
46x35	43916	Breast_BM01
70x18	23267	Breast_BM01
61x54	6986	Breast_BM01
3x27	24170	Breast_BM01
29x45	30795	Breast_BM01
30x58	13558	Breast_BM01
66x35	24077	Breast_BM01
42x56	12956	Breast_BM01
5x41	27319	Breast_BM01
50x23	17990	Breast_BM01
22x6	31987	Breast_BM01
1x21	130510	Breast_BM01
30x69	9786	Breast_BM01
35x2	15256	Breast_BM01
2x43	48314	Breast_BM01
26x25	18900	Breast_BM01
24x14	26105	Breast_BM01
68x44	25373	Breast_BM01
17x12	14634	Breast_BM01
16x7	24879	Breast_BM01
55x23	22023	Breast_BM01
46x37	36693	Breast_BM01
41x33	100321	Breast_BM01
35x44	12774	Breast_BM01
58x62	8018	Breast_BM01
6x63	11172	Breast_BM01
56x25	37423	Breast_BM01
48x24	13688	Breast_BM01
2x31	57398	Breast_BM01
64x20	40253	Breast_BM01
36x40	2992	Breast_BM01
68x60	4212	Breast_BM01
64x29	24025	Breast_BM01
58x49	7381	Breast_BM01
32x22	25912	Breast_BM01
36x12	2463	Breast_BM01
39x51	27256	Breast_BM01
60x60	12039	Breast_BM01
9x34	30163	Breast_BM01
9x62	9535	Breast_BM01
58x22	52342	Breast_BM01
61x60	8242	Breast_BM01
25x62	8825	Breast_BM01
29x48	51986	Breast_BM01
36x47	3269	Breast_BM01
58x54	14351	Breast_BM01
21x41	22270	Breast_BM01
9x20	26232	Breast_BM02
47x26	18702	Breast_BM02
63x39	15776	Breast_BM02
65x38	24050	Breast_BM02
23x64	11372	Breast_BM02
60x16	24477	Breast_BM02
20x55	11132	Breast_BM02
64x57	10260	Breast_BM02
59x57	13132	Breast_BM02
46x24	32602	Breast_BM02
18x56	7568	Breast_BM02
43x46	11511	Breast_BM02
50x55	18145	Breast_BM02
68x50	18792	Breast_BM02
33x9	59079	Breast_BM02
35x14	42983	Breast_BM02
1x11	56779	Breast_BM02
5x35	18726	Breast_BM02
46x3	28034	Breast_BM02
57x50	30950	Breast_BM02
35x30	22677	Breast_BM02
4x31	18403	Breast_BM02
18x46	28373	Breast_BM02
61x69	21183	Breast_BM02
67x47	13932	Breast_BM02
68x13	3284	Breast_BM02
72x24	11997	Breast_BM02
40x46	11394	Breast_BM02
6x47	16766	Breast_BM02
59x36	28276	Breast_BM02
38x53	13936	Breast_BM02
56x42	13152	Breast_BM02
38x28	12027	Breast_BM02
64x67	21452	Breast_BM02
49x24	17923	Breast_BM02
63x57	9481	Breast_BM02
43x54	13452	Breast_BM02
40x65	7690	Breast_BM02
54x33	24408	Breast_BM02
66x3	4367	Breast_BM02
53x46	28389	Breast_BM02
68x25	12842	Breast_BM02
30x72	19529	Breast_BM02
43x44	16447	Breast_BM02
50x68	15004	Breast_BM02
15x51	13008	Breast_BM02
12x2	18864	Breast_BM02
18x31	35658	Breast_BM02
13x21	44009	Breast_BM02
60x30	17682	Breast_BM02
44x19	25605	Breast_BM02
49x59	9563	Breast_BM02
15x60	8548	Breast_BM02
11x14	33472	Breast_BM02
4x30	17697	Breast_BM02
10x27	22920	Breast_BM02
7x41	35511	Breast_BM02
36x35	16512	Breast_BM02
63x4	4550	Breast_BM02
37x8	13117	Breast_BM02
27x62	7642	Breast_BM02
3x70	18292	Breast_BM02
18x28	25389	Breast_BM02
62x32	12728	Breast_BM02
31x43	13530	Breast_BM02
67x66	13507	Breast_BM02
12x62	9523	Breast_BM02
37x25	18642	Breast_BM02
30x7	38077	Breast_BM02
58x50	43010	Breast_BM02
68x33	8314	Breast_BM02
57x12	30950	Breast_BM02
61x62	8349	Breast_BM02
40x27	15687	Breast_BM02
48x27	22301	Breast_BM02
7x66	10506	Breast_BM02
45x50	20256	Breast_BM02
65x20	20131	Breast_BM02
41x13	7109	Breast_BM02
35x3	25591	Breast_BM02
37x63	11621	Breast_BM02
62x65	12375	Breast_BM02
8x10	18688	Breast_BM02
56x68	18866	Breast_BM02
29x63	8924	Breast_BM02
52x40	21448	Breast_BM02
11x41	24678	Breast_BM02
6x31	22624	Breast_BM02
65x47	12643	Breast_BM02
13x8	14118	Breast_BM02
15x63	9280	Breast_BM02
42x5	29626	Breast_BM02
41x62	15603	Breast_BM02
17x20	20472	Breast_BM02
53x22	31299	Breast_BM02
22x71	20488	Breast_BM02
62x24	11561	Breast_BM02
11x32	18306	Breast_BM02
35x70	12155	Breast_BM02
49x49	8618	Breast_BM02
41x60	11938	Breast_BM02
8x22	19796	Breast_BM02
32x7	24623	Breast_BM02
65x71	29129	Breast_BM02
21x22	20955	Breast_BM02
18x30	26212	Breast_BM02
72x62	18903	Breast_BM02
4x1	20310	Breast_BM02
55x50	12774	Breast_BM02
44x37	11001	Breast_BM02
61x28	20445	Breast_BM02
49x72	23143	Breast_BM02
33x66	15621	Breast_BM02
25x21	45377	Breast_BM02
16x18	22254	Breast_BM02
64x53	15211	Breast_BM02
59x72	32272	Breast_BM02
42x61	13139	Breast_BM02
57x42	16176	Breast_BM02
10x65	5575	Breast_BM02
59x6	11239	Breast_BM02
57x23	16325	Breast_BM02
39x35	17854	Breast_BM02
31x31	23867	Breast_BM02
35x60	12593	Breast_BM02
46x26	21662	Breast_BM02
34x45	21007	Breast_BM02
48x55	14515	Breast_BM02
29x47	18527	Breast_BM02
5x18	23925	Breast_BM02
33x55	27207	Breast_BM02
37x69	15757	Breast_BM02
12x59	10633	Breast_BM02
4x52	8541	Breast_BM02
70x9	12246	Breast_BM02
48x10	14111	Breast_BM02
60x45	15565	Breast_BM02
55x44	9126	Breast_BM02
58x38	58487	Breast_BM02
57x31	28783	Breast_BM02
17x36	22586	Breast_BM02
48x33	26068	Breast_BM02
25x41	20450	Breast_BM02
30x2	27356	Breast_BM02
44x21	13872	Breast_BM02
35x10	34702	Breast_BM02
19x60	9269	Breast_BM02
4x20	16711	Breast_BM02
59x19	10726	Breast_BM02
25x61	23705	Breast_BM02
66x64	4248	Breast_BM02
22x32	28268	Breast_BM02
62x38	22824	Breast_BM02
65x41	15854	Breast_BM02
16x19	20510	Breast_BM02
43x69	22896	Breast_BM02
22x69	23326	Breast_BM02
34x64	10283	Breast_BM02
36x39	19504	Breast_BM02
2x59	11201	Breast_BM02
6x72	20812	Breast_BM02
72x50	17608	Breast_BM02
22x63	8098	Breast_BM02
72x18	22237	Breast_BM02
34x32	15460	Breast_BM02
65x24	10619	Breast_BM02
64x47	19624	Breast_BM02
16x33	16271	Breast_BM02
46x32	28029	Breast_BM02
59x18	24022	Breast_BM02
9x70	9879	Breast_BM02
6x1	31328	Breast_BM02
67x28	20597	Breast_BM02
22x20	23504	Breast_BM02
70x33	12891	Breast_BM02
53x62	11392	Breast_BM02
46x8	10068	Breast_BM02
31x38	13153	Breast_BM02
57x40	36651	Breast_BM02
41x30	17905	Breast_BM02
8x40	38634	Breast_BM02
32x29	18971	Breast_BM02
19x71	11973	Breast_BM02
6x21	21266	Breast_BM02
72x11	9675	Breast_BM02
48x22	34466	Breast_BM02
4x55	20629	Breast_BM02
18x47	24821	Breast_BM02
39x55	14258	Breast_BM02
37x43	13813	Breast_BM02
53x68	17529	Breast_BM02
63x23	14111	Breast_BM02
33x49	10722	Breast_BM02
21x44	10741	Breast_BM02
52x72	26076	Breast_BM02
37x59	16541	Breast_BM02
42x69	13344	Breast_BM02
27x51	13413	Breast_BM02
26x9	22676	Breast_BM02
52x51	13394	Breast_BM02
42x52	8635	Breast_BM02
55x38	20575	Breast_BM02
64x6	9090	Breast_BM02
60x1	10921	Breast_BM02
39x25	15122	Breast_BM02
58x5	15561	Breast_BM02
20x28	23115	Breast_BM02
27x49	11414	Breast_BM02
50x58	9794	Breast_BM02
51x45	27813	Breast_BM02
37x31	19533	Breast_BM02
21x49	9515	Breast_BM02
53x39	18856	Breast_BM02
48x25	22222	Breast_BM02
50x40	19161	Breast_BM02
34x48	30784	Breast_BM02
13x47	33125	Breast_BM02
55x27	11865	Breast_BM02
34x28	17691	Breast_BM02
53x7	15124	Breast_BM02
46x52	10803	Breast_BM02
17x40	35207	Breast_BM02
35x64	9031	Breast_BM02
26x49	13215	Breast_BM02
70x46	11957	Breast_BM02
47x18	23276	Breast_BM02
26x65	6592	Breast_BM02
54x26	20307	Breast_BM02
61x20	11450	Breast_BM02
65x36	10604	Breast_BM02
47x67	13387	Breast_BM02
72x63	15654	Breast_BM02
29x30	18171	Breast_BM02
15x50	31756	Breast_BM02
38x32	13346	Breast_BM02
21x24	13085	Breast_BM02
50x50	22739	Breast_BM02
59x64	6240	Breast_BM02
17x51	9192	Breast_BM02
70x66	12643	Breast_BM02
28x24	31332	Breast_BM02
48x38	20154	Breast_BM02
52x54	16411	Breast_BM02
5x50	25568	Breast_BM02
60x64	7992	Breast_BM02
58x34	55768	Breast_BM02
8x23	22830	Breast_BM02
14x37	19899	Breast_BM02
35x32	18982	Breast_BM02
53x20	20358	Breast_BM02
58x15	22369	Breast_BM02
55x68	15112	Breast_BM02
28x2	25763	Breast_BM02
4x68	22920	Breast_BM02
28x43	20350	Breast_BM02
2x48	29914	Breast_BM02
3x13	8530	Breast_BM02
36x64	8243	Breast_BM02
14x71	11864	Breast_BM02
36x19	14272	Breast_BM02
68x54	10033	Breast_BM02
16x68	14142	Breast_BM02
51x55	17146	Breast_BM02
1x57	28629	Breast_BM02
68x21	9793	Breast_BM02
34x38	21764	Breast_BM02
4x2	12252	Breast_BM02
13x18	26817	Breast_BM02
49x3	36920	Breast_BM02
19x46	25608	Breast_BM02
21x57	14124	Breast_BM02
70x36	9817	Breast_BM02
36x26	17251	Breast_BM02
47x31	25187	Breast_BM02
32x19	17613	Breast_BM02
60x59	14742	Breast_BM02
70x6	8361	Breast_BM02
48x59	9484	Breast_BM02
23x72	27578	Breast_BM02
31x65	10802	Breast_BM02
47x38	16823	Breast_BM02
18x5	37543	Breast_BM02
21x7	17105	Breast_BM02
54x20	18763	Breast_BM02
27x36	18769	Breast_BM02
15x66	11635	Breast_BM02
58x10	29726	Breast_BM02
72x52	10546	Breast_BM02
59x12	24094	Breast_BM02
59x34	30834	Breast_BM02
4x5	15292	Breast_BM02
57x38	39468	Breast_BM02
11x43	25866	Breast_BM02
20x8	10511	Breast_BM02
1x10	54598	Breast_BM02
44x13	13005	Breast_BM02
42x22	15946	Breast_BM02
46x20	33864	Breast_BM02
18x64	18848	Breast_BM02
47x66	10270	Breast_BM02
68x19	8088	Breast_BM02
38x3	43678	Breast_BM02
33x57	10101	Breast_BM02
2x36	16173	Breast_BM02
58x56	17681	Breast_BM02
20x51	8640	Breast_BM02
63x28	16323	Breast_BM02
37x21	20366	Breast_BM02
53x37	21904	Breast_BM02
26x6	20432	Breast_BM02
56x62	8226	Breast_BM02
34x58	13672	Breast_BM02
72x37	19028	Breast_BM02
59x17	20161	Breast_BM02
51x30	17325	Breast_BM02
46x57	7287	Breast_BM02
34x33	18601	Breast_BM02
27x50	23175	Breast_BM02
